customerID,gender,SeniorCitizenLabel,Partner,Dependents,tenure,TenureGroup,Contract,InternetService,PaymentMethod,MonthlyCharges,TotalCharges,EstimatedAnnualRevenue,AverageMonthlyValue,MonthlyChargeBand,Churn,ChurnFlag,PredictedChurnProbability,ChurnRiskBand,RecommendedRetentionAction
8938-UMKPI,Female,Non-Senior,No,No,47,25-48 Months,Month-to-month,Fiber optic,Electronic check,106.4,5127.95,1276.8000000000002,109.10531914893616,High Value,Yes,1,0.6751616445216309,High Risk,Proactive retention campaign and contract upgrade incentive
0991-BRRFB,Male,Non-Senior,No,No,18,13-24 Months,Month-to-month,DSL,Electronic check,49.4,874.8,592.8,48.6,Mid-Low Value,Yes,1,0.4827824493197084,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
3882-IYOIJ,Female,Non-Senior,Yes,Yes,60,49+ Months,Two year,Fiber optic,Credit card (automatic),115.25,6758.45,1383.0,112.64083333333332,High Value,No,0,0.17205177266573976,Low Risk,Maintain standard service and monitor customer experience
8749-TZYEC,Male,Non-Senior,Yes,No,72,49+ Months,Two year,No,Credit card (automatic),24.8,1874.3,297.6,26.031944444444445,Low Value,No,0,0.03652844492629735,Low Risk,Maintain standard service and monitor customer experience
1755-FZQEC,Male,Non-Senior,No,No,39,25-48 Months,One year,No,Mailed check,19.9,791.15,238.8,20.28589743589744,Low Value,No,0,0.04415950051741099,Low Risk,Maintain standard service and monitor customer experience
3115-JPJDD,Female,Non-Senior,Yes,No,59,49+ Months,One year,Fiber optic,Credit card (automatic),81.25,4639.45,975.0,78.63474576271186,Mid-High Value,No,0,0.24652149880141852,Low Risk,Maintain standard service and monitor customer experience
5600-KTXFM,Male,Non-Senior,Yes,Yes,2,0-12 Months,Month-to-month,Fiber optic,Mailed check,69.95,143.9,839.4000000000001,71.95,Mid-Low Value,No,0,0.7795118716889978,Critical Risk,"Urgent retention call, service review, personalised offer"
3871-IKPYH,Male,Senior,No,No,1,0-12 Months,Month-to-month,Fiber optic,Electronic check,69.1,69.1,829.1999999999999,69.1,Mid-Low Value,Yes,1,0.8296628322478443,Critical Risk,"Urgent retention call, service review, personalised offer"
6319-IEJWJ,Male,Non-Senior,Yes,Yes,20,13-24 Months,Month-to-month,Fiber optic,Electronic check,90.2,1776.55,1082.4,88.8275,High Value,Yes,1,0.7299995472475169,High Risk,Proactive retention campaign and contract upgrade incentive
9025-AOMKI,Female,Non-Senior,No,No,6,0-12 Months,Month-to-month,Fiber optic,Bank transfer (automatic),93.55,536.4,1122.6,89.39999999999999,High Value,Yes,1,0.8777285640134587,Critical Risk,"Urgent retention call, service review, personalised offer"
6339-TBELP,Male,Non-Senior,No,No,71,49+ Months,Two year,Fiber optic,Credit card (automatic),86.4,6172.0,1036.8000000000002,86.92957746478874,Mid-High Value,No,0,0.1645578195693511,Low Risk,Maintain standard service and monitor customer experience
7964-YESJC,Female,Non-Senior,Yes,No,24,13-24 Months,Month-to-month,DSL,Mailed check,66.3,1559.45,795.5999999999999,64.97708333333334,Mid-Low Value,No,0,0.324629319077487,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
6173-GOLSU,Male,Senior,Yes,No,67,49+ Months,Month-to-month,Fiber optic,Credit card (automatic),94.65,6079.0,1135.8000000000002,90.73134328358208,High Value,No,0,0.6095856545198537,High Risk,Proactive retention campaign and contract upgrade incentive
5275-SQEIZ,Male,Non-Senior,No,No,1,0-12 Months,Month-to-month,Fiber optic,Mailed check,80.85,80.85,970.2,80.85,Mid-High Value,Yes,1,0.8679678659472859,Critical Risk,"Urgent retention call, service review, personalised offer"
7716-YTYHG,Female,Non-Senior,Yes,Yes,48,25-48 Months,One year,Fiber optic,Mailed check,82.05,4029.95,984.6,83.95729166666666,Mid-High Value,Yes,1,0.43780928475046843,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
9938-ZREHM,Female,Non-Senior,Yes,No,37,25-48 Months,One year,DSL,Mailed check,72.1,2658.4,865.1999999999999,71.84864864864865,Mid-High Value,No,0,0.2509547986536539,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
7950-XWOVN,Male,Non-Senior,No,No,11,0-12 Months,Month-to-month,DSL,Mailed check,34.7,383.55,416.4,34.86818181818182,Low Value,No,0,0.5246071170150203,High Risk,Proactive retention campaign and contract upgrade incentive
4390-KYULV,Male,Non-Senior,Yes,No,3,0-12 Months,Month-to-month,No,Credit card (automatic),20.55,51.15,246.6,17.05,Low Value,Yes,1,0.31237235027267857,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
4647-MUZON,Female,Non-Senior,Yes,No,18,13-24 Months,Month-to-month,Fiber optic,Credit card (automatic),95.95,1745.5,1151.4,96.97222222222224,High Value,No,0,0.6757516522276168,High Risk,Proactive retention campaign and contract upgrade incentive
9702-AIUJO,Male,Non-Senior,Yes,Yes,50,49+ Months,One year,DSL,Bank transfer (automatic),44.8,2230.85,537.5999999999999,44.617,Mid-Low Value,No,0,0.24862780633771903,Low Risk,Maintain standard service and monitor customer experience
8849-PRIQJ,Female,Non-Senior,Yes,Yes,67,49+ Months,One year,Fiber optic,Electronic check,109.4,7281.6,1312.8000000000002,108.68059701492538,High Value,No,0,0.36702297607321877,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
8851-RAGOV,Female,Non-Senior,Yes,No,25,25-48 Months,Month-to-month,DSL,Mailed check,71.05,1837.7,852.5999999999999,73.508,Mid-High Value,No,0,0.3070457123747714,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
1304-NECVQ,Female,Senior,No,No,2,0-12 Months,Month-to-month,Fiber optic,Electronic check,78.55,149.55,942.6,74.775,Mid-High Value,Yes,1,0.865152107532208,Critical Risk,"Urgent retention call, service review, personalised offer"
5396-IZEPB,Male,Non-Senior,No,No,9,0-12 Months,Month-to-month,No,Credit card (automatic),19.7,180.7,236.4,20.077777777777776,Low Value,No,0,0.274078100426526,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
1729-VLAZJ,Female,Non-Senior,No,Yes,10,0-12 Months,One year,DSL,Mailed check,40.25,411.45,483.0,41.145,Mid-Low Value,No,0,0.2497930322650924,Low Risk,Maintain standard service and monitor customer experience
8285-ABVLB,Female,Non-Senior,Yes,No,70,49+ Months,Two year,No,Credit card (automatic),19.85,1328.35,238.2,18.97642857142857,Low Value,No,0,0.03373441798439105,Low Risk,Maintain standard service and monitor customer experience
0701-TJSEF,Male,Non-Senior,No,No,9,0-12 Months,Month-to-month,DSL,Bank transfer (automatic),68.25,576.95,819.0,64.10555555555555,Mid-Low Value,No,0,0.4421696061007564,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
5712-VBOXD,Female,Non-Senior,No,No,4,0-12 Months,Month-to-month,No,Credit card (automatic),20.15,68.45,241.8,17.1125,Low Value,No,0,0.2905003236128484,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
6629-LADHQ,Female,Non-Senior,No,No,2,0-12 Months,Month-to-month,DSL,Mailed check,50.95,123.05,611.4000000000001,61.525,Mid-Low Value,No,0,0.5713357112739226,High Risk,Proactive retention campaign and contract upgrade incentive
8945-GRKHX,Female,Non-Senior,No,Yes,1,0-12 Months,Month-to-month,Fiber optic,Electronic check,78.65,78.65,943.8,78.65,Mid-High Value,Yes,1,0.8642188266447516,Critical Risk,"Urgent retention call, service review, personalised offer"
1559-DTODC,Male,Non-Senior,No,No,19,13-24 Months,Month-to-month,DSL,Bank transfer (automatic),25.15,468.35,301.79999999999995,24.65,Low Value,No,0,0.5323559011729315,High Risk,Proactive retention campaign and contract upgrade incentive
4797-MIWUM,Male,Non-Senior,Yes,Yes,7,0-12 Months,Month-to-month,No,Bank transfer (automatic),20.25,174.7,243.0,24.957142857142856,Low Value,No,0,0.25621445419831534,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
6959-UWKHF,Male,Non-Senior,No,No,1,0-12 Months,Month-to-month,DSL,Electronic check,42.9,42.9,514.8,42.9,Mid-Low Value,Yes,1,0.7645554607985011,Critical Risk,"Urgent retention call, service review, personalised offer"
8720-RQSBJ,Male,Senior,No,No,1,0-12 Months,Month-to-month,DSL,Electronic check,44.0,44.0,528.0,44.0,Mid-Low Value,No,0,0.7542704308593742,Critical Risk,"Urgent retention call, service review, personalised offer"
4537-CIBHB,Female,Non-Senior,Yes,Yes,9,0-12 Months,One year,No,Mailed check,20.25,172.35,243.0,19.15,Low Value,No,0,0.1557495064761945,Low Risk,Maintain standard service and monitor customer experience
3815-SLMEF,Female,Non-Senior,No,No,3,0-12 Months,Month-to-month,DSL,Mailed check,34.25,139.35,411.0,46.45,Low Value,Yes,1,0.5533714160550666,High Risk,Proactive retention campaign and contract upgrade incentive
5154-VEKBL,Female,Non-Senior,No,No,9,0-12 Months,Month-to-month,DSL,Mailed check,58.5,539.85,702.0,59.98333333333333,Mid-Low Value,Yes,1,0.46764490387918145,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
4324-AHJKS,Female,Non-Senior,No,No,5,0-12 Months,Month-to-month,DSL,Credit card (automatic),55.8,300.4,669.5999999999999,60.08,Mid-Low Value,No,0,0.5001278951348419,High Risk,Proactive retention campaign and contract upgrade incentive
4355-CVPVS,Female,Non-Senior,Yes,Yes,56,49+ Months,One year,Fiber optic,Bank transfer (automatic),88.9,4968.0,1066.8000000000002,88.71428571428571,Mid-High Value,No,0,0.3718026236259362,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
4495-LHSSK,Female,Non-Senior,No,Yes,18,13-24 Months,Month-to-month,DSL,Mailed check,57.65,992.7,691.8,55.150000000000006,Mid-Low Value,No,0,0.3775525090934226,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
5655-JSMZM,Male,Senior,No,No,49,49+ Months,Month-to-month,Fiber optic,Electronic check,96.2,4718.25,1154.4,96.29081632653062,High Value,Yes,1,0.7148288110483024,High Risk,Proactive retention campaign and contract upgrade incentive
5915-ANOEI,Male,Non-Senior,Yes,No,70,49+ Months,Two year,DSL,Mailed check,79.15,5536.5,949.8,79.09285714285714,Mid-High Value,No,0,0.06350773385700624,Low Risk,Maintain standard service and monitor customer experience
9861-PDSZP,Female,Non-Senior,No,No,72,49+ Months,Two year,Fiber optic,Credit card (automatic),108.05,7806.6,1296.6,108.425,High Value,No,0,0.22716511687763907,Low Risk,Maintain standard service and monitor customer experience
4505-EXZHB,Female,Senior,No,No,6,0-12 Months,Month-to-month,Fiber optic,Electronic check,74.4,434.1,892.8000000000001,72.35000000000001,Mid-High Value,Yes,1,0.812151900378174,Critical Risk,"Urgent retention call, service review, personalised offer"
7225-CBZPL,Male,Senior,Yes,No,17,13-24 Months,Month-to-month,Fiber optic,Electronic check,94.8,1563.9,1137.6,91.99411764705884,High Value,No,0,0.7679460323468916,Critical Risk,"Urgent retention call, service review, personalised offer"
6704-UTUKK,Male,Non-Senior,Yes,No,29,25-48 Months,Month-to-month,DSL,Electronic check,45.9,1332.4,550.8,45.9448275862069,Mid-Low Value,No,0,0.4936142733680975,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
4587-VVTOX,Female,Non-Senior,Yes,No,6,0-12 Months,Month-to-month,Fiber optic,Electronic check,105.3,545.2,1263.6,90.86666666666667,High Value,Yes,1,0.8713338504042387,Critical Risk,"Urgent retention call, service review, personalised offer"
2019-HDCZY,Male,Non-Senior,Yes,No,63,49+ Months,Two year,Fiber optic,Electronic check,102.6,6296.75,1231.1999999999998,99.9484126984127,High Value,No,0,0.3219951340948902,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
4652-NNHNY,Male,Non-Senior,Yes,No,16,13-24 Months,Month-to-month,Fiber optic,Bank transfer (automatic),73.85,1284.2,886.1999999999999,80.2625,Mid-High Value,Yes,1,0.6793486836802874,High Risk,Proactive retention campaign and contract upgrade incentive
8788-DOXSU,Male,Non-Senior,No,No,59,49+ Months,One year,DSL,Bank transfer (automatic),61.35,3645.5,736.2,61.78813559322034,Mid-Low Value,No,0,0.2581588201546535,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
7404-JLKQG,Female,Non-Senior,No,No,3,0-12 Months,Month-to-month,DSL,Electronic check,57.55,161.45,690.5999999999999,53.81666666666666,Mid-Low Value,No,0,0.6733875009603836,High Risk,Proactive retention campaign and contract upgrade incentive
7421-ZLUPA,Female,Non-Senior,No,No,8,0-12 Months,Month-to-month,DSL,Mailed check,29.25,226.95,351.0,28.36875,Low Value,No,0,0.6046169335359168,High Risk,Proactive retention campaign and contract upgrade incentive
8972-HJWNV,Female,Senior,Yes,No,7,0-12 Months,Month-to-month,Fiber optic,Electronic check,84.55,646.85,1014.6,92.40714285714286,Mid-High Value,Yes,1,0.8789978883567323,Critical Risk,"Urgent retention call, service review, personalised offer"
3274-NSDWE,Female,Non-Senior,No,No,68,49+ Months,Two year,No,Credit card (automatic),19.6,1441.65,235.2,21.20073529411765,Low Value,No,0,0.04157485885909861,Low Risk,Maintain standard service and monitor customer experience
2632-IVXVF,Female,Non-Senior,Yes,Yes,68,49+ Months,Two year,Fiber optic,Credit card (automatic),111.75,7511.3,1341.0,110.46029411764708,High Value,No,0,0.2022000807840419,Low Risk,Maintain standard service and monitor customer experience
3692-JHONH,Female,Senior,Yes,No,52,49+ Months,One year,Fiber optic,Electronic check,106.5,5621.85,1278.0,108.1125,High Value,No,0,0.5215734276017234,High Risk,Proactive retention campaign and contract upgrade incentive
8915-NNTRC,Male,Non-Senior,Yes,Yes,72,49+ Months,Two year,Fiber optic,Credit card (automatic),107.7,7919.8,1292.4,109.99722222222222,High Value,No,0,0.144259008620474,Low Risk,Maintain standard service and monitor customer experience
5914-GXMDA,Female,Non-Senior,Yes,No,32,25-48 Months,One year,No,Mailed check,19.3,593.2,231.6,18.5375,Low Value,No,0,0.0527464632162849,Low Risk,Maintain standard service and monitor customer experience
7463-IFMQU,Female,Non-Senior,Yes,No,72,49+ Months,Two year,No,Bank transfer (automatic),20.05,1423.65,240.6,19.772916666666667,Low Value,No,0,0.03194787589941681,Low Risk,Maintain standard service and monitor customer experience
2920-RNCEZ,Male,Non-Senior,Yes,Yes,1,0-12 Months,Month-to-month,Fiber optic,Credit card (automatic),69.95,69.95,839.4000000000001,69.95,Mid-Low Value,No,0,0.8300399802595732,Critical Risk,"Urgent retention call, service review, personalised offer"
2541-YGPKE,Male,Non-Senior,Yes,Yes,42,25-48 Months,One year,DSL,Credit card (automatic),63.7,2763.35,764.4000000000001,65.79404761904762,Mid-Low Value,No,0,0.1851783442547795,Low Risk,Maintain standard service and monitor customer experience
8515-OCTJS,Female,Non-Senior,No,No,25,25-48 Months,Two year,No,Credit card (automatic),24.75,692.1,297.0,27.684,Low Value,Yes,1,0.11740083913157559,Low Risk,Maintain standard service and monitor customer experience
5382-TEMLV,Male,Non-Senior,No,No,45,25-48 Months,Month-to-month,DSL,Bank transfer (automatic),50.9,2298.55,610.8,51.07888888888889,Mid-Low Value,No,0,0.3326389698374229,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
3441-CGZJH,Female,Non-Senior,Yes,Yes,43,25-48 Months,One year,DSL,Credit card (automatic),60.4,2640.55,724.8,61.40813953488372,Mid-Low Value,No,0,0.18318726268468663,Low Risk,Maintain standard service and monitor customer experience
9592-ERDKV,Male,Non-Senior,Yes,No,37,25-48 Months,One year,DSL,Mailed check,79.25,2911.8,951.0,78.6972972972973,Mid-High Value,No,0,0.22022573091374725,Low Risk,Maintain standard service and monitor customer experience
2860-RANUS,Female,Senior,No,No,20,13-24 Months,Month-to-month,Fiber optic,Credit card (automatic),85.8,1727.5,1029.6,86.375,Mid-High Value,Yes,1,0.6815453293127475,High Risk,Proactive retention campaign and contract upgrade incentive
5261-QSHQM,Female,Non-Senior,No,No,4,0-12 Months,Month-to-month,DSL,Electronic check,24.45,86.6,293.4,21.65,Low Value,Yes,1,0.7410252978813406,High Risk,Proactive retention campaign and contract upgrade incentive
4778-IZARL,Male,Non-Senior,Yes,No,63,49+ Months,Two year,Fiber optic,Credit card (automatic),110.1,6705.7,1321.1999999999998,106.43968253968254,High Value,No,0,0.2531350136283878,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
0432-CAJZV,Male,Non-Senior,No,No,3,0-12 Months,Month-to-month,Fiber optic,Mailed check,90.7,237.65,1088.4,79.21666666666667,High Value,No,0,0.8305108791154755,Critical Risk,"Urgent retention call, service review, personalised offer"
7008-LZVOZ,Male,Non-Senior,Yes,Yes,66,49+ Months,Two year,No,Credit card (automatic),25.3,1672.35,303.6,25.33863636363636,Low Value,No,0,0.03213173591752787,Low Risk,Maintain standard service and monitor customer experience
8868-WOZGU,Male,Non-Senior,No,No,28,25-48 Months,Month-to-month,Fiber optic,Electronic check,105.7,2979.5,1268.4,106.41071428571428,High Value,Yes,1,0.7212339921461295,High Risk,Proactive retention campaign and contract upgrade incentive
1200-TUZHR,Female,Senior,No,No,8,0-12 Months,Month-to-month,Fiber optic,Electronic check,85.2,695.75,1022.4,86.96875,Mid-High Value,No,0,0.8458749732544192,Critical Risk,"Urgent retention call, service review, personalised offer"
9365-CSLBQ,Male,Non-Senior,No,Yes,71,49+ Months,Two year,No,Mailed check,24.35,1654.6,292.20000000000005,23.304225352112677,Low Value,No,0,0.035727361001827565,Low Risk,Maintain standard service and monitor customer experience
1334-FJSVR,Male,Non-Senior,No,No,1,0-12 Months,Month-to-month,DSL,Electronic check,24.25,24.25,291.0,24.25,Low Value,Yes,1,0.7714733750570799,Critical Risk,"Urgent retention call, service review, personalised offer"
5884-FBCTL,Female,Non-Senior,Yes,Yes,72,49+ Months,Two year,No,Bank transfer (automatic),25.1,1857.85,301.20000000000005,25.803472222222226,Low Value,No,0,0.025913428708665167,Low Risk,Maintain standard service and monitor customer experience
7130-CTCUS,Male,Senior,Yes,No,16,13-24 Months,Month-to-month,DSL,Bank transfer (automatic),54.55,825.1,654.5999999999999,51.56875,Mid-Low Value,No,0,0.4667749273682798,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
